gsize_diff_an4 ,gf_diff_an4, g_itgcurv_diff_an4, face_itgcurv_an4_left, face_area_an4_m_an5, fnnf_maxdec_r_m_l, fnnf_avgdec_r_m_l, move_left
-48.358, -22.000, -349.012, -0.667, 266.862, -641.649, -95.305,     -1
 7.622, -8.000, -61.671, -19.774, 18.363, 72.616, -23.412,      0
26.757,  9.000, 64.940, -65.919, -57.487, -1497.947, -165.984,     -1
-56.201, -25.000, -384.575, -1.538, 47.340, -390.700, -292.225,     -1
17.066, -2.000, 396.304, 28.651, 85.900, -176.731, -85.089,      1
-64.552, -28.000, -303.692, -0.292, -43.909, 12.306, -40.279,     -1
95.090, 35.000, 1296.623,  2.249, 100.267, 61.542, 60.443,      1
-13.765, -5.000, -283.887, -24.404, 86.060, 76.381, -2.435,     -1
40.164, 16.000, -6.343, -126.538, -74.416, 64.231, 22.222,      1
-12.881, -6.000, -258.329,  0.000, -12.191, 80.174, 39.707,     -1
18.393,  3.000, -402.691, -5.236,  0.354, 130.694, 616.871,      1
12.280,  3.000, 53.258, 12.428, 72.172, -214.704, -207.327,      1
23.090,  8.000, 380.242, 25.969, 245.306, 2151.850, 1144.938,      1
17.960,  7.000, -59.743, 41.781, 288.419, 2139.112, 658.421,      1
20.965,  1.000, 35.152, -17.188, 259.461, 1446.275, 715.522,      1
154.558, 58.000, 2341.215, 101.569, 1471.544, 2190.958, 1615.804,      1
43.265, 12.000, 193.935,  2.297, -473.695, -53.478, 14.012,     -1
97.415, 32.000, 747.964, 29.870, -353.912, -454.600, -133.429,     -1
60.480,  7.000, -120.596, -18.621, 73.411, -45.589,  0.754,     -1
23.671,  4.000, 227.605, -4.994, 67.652, -13.843, 41.213,      0
85.808, 31.000, 1042.995, 218.038, 78.556, -849.325, 27.408,      1
82.437, 23.000, 738.672, 32.659, -210.164, -469.672, 63.911,      1
30.878, 14.000, 607.710, 21.695, -169.026, -1610.359, -90.998,      1
-31.525, -9.000, -584.089, -1.878, -22.265, 140.452, 91.240,     -1
-10.866, -4.000, -761.962, -67.834, -53.287, -277.292, -82.271,     -1
-23.806, -8.000, -1262.111, -33.413, 175.222, -320.995, -249.744,     -1
-72.374, -17.000, -927.030, -4.507, -98.161, 332.174, 205.530,      1
-118.375, -34.000, -1561.971, -168.428, 211.112, 747.093, 733.739,     -1
 6.799,  1.000, 69.511, 57.225, -81.559, 263.876, -488.981,     -1
-45.580, -14.000, -340.526, -30.547, 133.220, -91.568, -504.782,      1
-2.447, -8.000, -94.219, -6.477, -25.685, 38.883, -67.860,     -1
-18.857, -14.000, -131.330, -11.486, -53.059, -161.527, -108.985,     -1
39.206,  0.000, 36.573, -18.077, -60.607, 115.732, 322.163,      1
-26.725, -13.000, -143.472, -2.661, -21.264, 535.236, 74.556,     -1
18.171,  8.000, 479.855, -3.753, 49.284, 572.793, 252.066,      1
-25.100, -1.000, 218.672,  1.810, -26.520, 426.209, 58.862,     -1
-7.170, -3.000, 341.036, 20.970, -75.786, 826.468, 240.625,     -1
26.279, 23.000, 613.974, -14.741, -435.094, -7158.856, -726.344,      1
43.290, 11.000, 261.643, -37.246, -252.521, -263.409, -195.562,     -1
-49.613, -15.000, -342.641, -152.494, -2.812, -135.914, -149.299,     -1
54.150, 20.000, 554.030, 36.234, -213.018, -466.561, -44.903,      1
17.214, -5.000, -314.531, 15.615, -639.052, -301.295, -92.242,     -1
-4.602,  3.000, 32.050, -5.685, -268.760, -482.401, -320.683,     -1
-27.288, -10.000, -458.042, -1.109, -383.906, -245.475, 114.884,      1
-36.799, -11.000, -329.599, -13.760, 86.061, -482.401, -750.469,     -1
-6.547, -7.000, -350.721, 13.512, -46.282, -390.904, -220.234,     -1
-54.351, -16.000, -316.175, -93.761, -30.924, -61.316, -52.595,     -1
137.899, 50.000, 2125.700,  4.726,  5.960, -186.112, 39.240,      1
52.178, 21.000, 295.818, -3.768, 264.237, -1302.783, -343.877,      1
25.991,  7.000, -92.486, -41.448, -244.646, 283.633, 241.083,      1
62.772, 13.000, 101.914, -9.683, 97.748,  1.129, 239.372,      1
 0.584,  3.000, -268.937, -115.145, -341.480, 97.120,  2.654,      0
-55.561, -14.000, -364.576, -5.588, 41.775, -65.357, -36.340,     -1
-9.686,  9.000, 516.167,  8.679, -145.820, 745.511, 117.506,     -1
20.193, 17.000, 434.676, 13.060, 37.376, -1482.965, -265.413,     -1
-55.515, -11.000, -296.802, -49.620, 14.313, 94.236, -125.185,      0
-16.136, -2.000, -434.108, -9.807, -5.933, -20.761, 46.792,     -1
81.155, 44.000, 1285.088, 37.991, -148.466, 455.261, -10.918,      1
-55.515, -15.000, -334.746, -68.787, -44.586, 55.131, 37.454,      0
 8.108, 15.000, 134.119,  6.107, -834.518, -7731.649, -882.166,      1
140.009, 68.000, 2689.469, 269.725, 2646.211, 710.997, 1586.175,      1
30.833,  4.000, 172.860, 12.900, 31.633, 11.859, 282.178,      1
-3.818,  5.000, 49.937, -2.266, 73.877, -31.053, 31.716,      1
-47.580, -10.000, -111.772, -3.285, -19.606, 35.698, -21.106,     -1
 9.467,  1.000, -85.617, 32.908, -149.187, 403.300, 199.395,     -1
-37.148,  0.000, -124.113, -6.668, -14.415, 501.788, 265.360,      0
-41.848, -5.000, -203.955, -88.430, 11.648, 421.131, 124.266,     -1
33.630,  8.000, 92.432,  9.737, 72.204, -361.736, 12.215,      1
40.623, 12.000, -101.588, -47.453, 214.259, -2365.074, -683.035,      1
-11.594, -8.000, -16.639, -23.030, -79.853, 57.177, 113.433,      1
-3.117,  2.000, 19.970, 56.013, -92.101, -73.604, -39.269,     -1
27.606, 10.000, 171.646, -6.432,  0.691, -6754.250, -1812.644,     -1
55.744, 16.000, 757.255, 105.065, -73.025, -167.940, 104.077,      1
-2.623, -5.000, 21.238,  0.350, -32.790, -747.442, -265.461,      0
-73.690, -21.000, -759.093, 13.956, -54.218, 595.578, 181.078,      0
-131.470, -27.000, -977.778, -15.313, -30.966, -28.049, -21.393,     -1
-128.077, -33.000, -1077.099, -3.601, 45.934, -57.580, -44.002,     -1
-134.983, -35.000, -1104.876, -10.405, -81.049, 647.413, 367.618,     -1
-126.178, -30.000, -1029.895, -30.947, -82.230, 380.629, 74.958,     -1
-19.896, -12.000, -635.280, -23.485, 216.609, -88.952, -99.860,      1
-28.859, -23.000, -907.816,  8.264, -11.552, -156.100, -25.468,     -1
-80.854, -32.000, -943.882,  0.000, -15.042, 245.340, 172.705,     -1
-61.059, -27.000, -923.603, -20.456, 50.544, 4339.791, 1098.253,     -1
-66.863, -30.000, -941.946, -7.659, -99.579, 208.966, -10.548,     -1
-76.228, -33.000, -1152.505, -31.932, -2.152, 244.398, 189.766,     -1
-5.990, -17.000, -43.794, -0.523, -286.435, -14.009, 307.281,      1
-38.727, -28.000, -918.763, -87.489, 34.793,  9.283, 210.759,     -1
-67.267, -29.000, -1156.500, -0.888, -23.630, -337.708, -235.317,     -1
-70.657, -29.000, -821.998, -7.114, 33.079, 4645.453, 1425.215,     -1
66.684, 13.000, -71.500, 58.727, 108.718, -2518.789, -906.839,      1
-71.233, -30.000, -903.962,  3.837, -74.153, 376.053, 264.815,     -1
65.597, 11.000,  5.581,  0.000, -52.657, -91.858, -785.916,     -1
87.181, 27.000, 758.571, 12.505, -588.012, -2980.444, -704.095,     -1
-24.165, -5.000, -96.285, -7.572, 82.290, -415.160, -59.113,     -1
-13.430,  0.000, -105.690, -27.097,  5.773, -281.710, -245.507,     -1
-46.274, -13.000, -131.808, 10.981, -37.253, 74.585, 56.883,     -1
26.596,  1.000, -96.581, -27.910, -992.801, 295.114, 58.241,      1
26.333, 16.000, 410.690, -13.010, 60.893, -467.361, -157.534,     -1
26.139,  2.000, 738.162, -20.063, 366.466, 1167.699, -207.118,      1
-31.789, -10.000, -209.261, -2.103, 218.853, 131.687, -688.514,     -1
98.812, 32.000, 710.456, 26.892, -315.831, 899.363, -19.233,      1
-28.952, -13.000, -814.022, -0.652, 40.046, 104.829, 94.930,     -1
-44.713, -11.000, -808.197, -1.439, 76.578, -116.001, 92.082,     -1
-44.933, -16.000, -865.938, 16.140, 87.520, 892.452, 259.602,      1
-17.825, -5.000, -552.598, -3.055,  4.513, -37.553, 52.914,     -1
28.891,  5.000, 86.045,  0.683, 104.917, 176.561, 159.089,      1
15.378,  8.000, 275.285,  3.683, -327.630, 130.947, 1191.009,      1
19.764, 11.000, 193.065, -7.770,  4.421, -119.659, 1008.978,      0
-23.005,  0.000, -10.167,  5.382, 73.102, 51.958, -62.431,     -1
-6.960, -2.000, -281.582, -6.584, -49.832, -46.112, -845.493,     -1
-13.657, -2.000, -224.522, -10.342, -104.044, -94.555, -402.745,     -1
99.143, 35.000, 797.526, 13.106, 64.005, 102.711, 74.822,      1
13.577,  2.000, 63.837,  6.798, -64.656, 39.036, 449.743,      1
 8.477, 10.000, 36.609, -8.869, -94.214, -145.853, -159.671,     -1
-24.286,  2.000, 88.678, -5.970, 14.196, -4.065, -27.970,     -1
37.804, 13.000, 192.923, -30.587, 11.515, 116.194, 1649.527,     -1
14.658,  3.000,  4.445,  3.495, -76.572, -132.064, -344.499,     -1
42.190, 16.000, 110.703,  0.767, 63.783, -99.911, 1740.287,     -1
-12.544,  1.000, 138.219, -7.297, -77.372, -99.683, -49.163,      0
45.664, 12.000, 655.938, -0.219, 38.677, -83.339, -11.203,      1
30.021, 20.000, 416.988, -103.509, 38.594, -99.683, 43.796,      1
-2.797, -2.000, 250.955, 30.268, 41.366, -228.592, -194.372,     -1
24.223,  5.000, 119.051,  3.847, 38.268, 199.498, 62.202,     -1
-14.606, -3.000, 207.872, -9.677, 26.317, -89.237, -92.767,     -1
87.772, 28.000, 174.847,  3.073, -44.267, -407.550, -103.643,      0
20.983,  7.000, -54.521,  2.732, -61.442, -415.276, -245.508,      1
 0.884, -1.000, 25.557, -0.673,  5.886, 103.560, 92.495,      1
-56.557, -18.000, -1033.844, -77.125, 971.116, -1764.996, -549.096,     -1
-54.930, -17.000, -435.284, -14.250, -739.697, -872.436, -83.448,     -1
-15.201, -4.000, -304.137, -2.547, 57.847, 18.406, 37.148,      0
-3.434, -2.000, -152.475, -6.752, 17.658, 12.367, 47.831,      0
-5.130, -1.000, -439.985, -8.461, -97.982, -34.900, 59.573,      1
-2.125, -7.000, -345.089,  8.194, 25.269, 126.973, 124.222,      0
-55.221, -15.000, -512.524, 39.323, 53.291, 18.406, -167.667,      0
 6.967,  0.000, -492.302,  7.022, 59.242, -457.466, -238.071,      0
-27.540, -11.000, -600.265,  2.682, 25.585, -83.300, -38.255,      0
131.468, 50.000, 1960.973, 97.841, -326.431, -1085.109, 867.449,      1
-60.933, -17.000, -404.068, -34.352, 63.645, -91.484, -123.772,     -1
-21.582, -2.000, -418.952, -13.711, -229.381, -192.911, -258.590,     -1
-3.723, -4.000, -168.028,  0.000, -46.127, -74.106, -340.561,     -1
-18.569, -7.000, -17.277,  7.328, -85.998, -275.381, -453.874,     -1
59.054, 14.000, 135.737,  0.000, -72.115, -873.276, -131.480,      1
131.270, 45.000, 942.774, 46.747, -238.218, -240.629, -188.431,      1
-3.278,  3.000, 53.023, -2.217, 13.960, -170.341, -136.350,     -1
-42.420, -2.000, -50.628,  0.848, -157.029, 68.449, -132.306,      1
-59.623, -7.000, -204.945, -4.440, -7.725, 157.192, -28.012,     -1
-46.298, -7.000, -178.454, -9.496, -156.290, 25.693, -4.366,     -1
15.492, 24.000, 209.008, -17.124, -59.458, 61.808, -29.586,     -1
 5.801, 13.000, 540.372, -26.586, -133.774,  2.056, -90.075,      1
14.413,  7.000, 90.948, 15.245, 19.571, 51.924, 43.415,      0
-28.357, -9.000, 110.329, -3.047, -45.575, 292.736, 65.980,     -1
 4.386,  3.000, -82.220, 67.585, -7584.812, -216.991, -396.242,      1
-38.382, -8.000, -285.453,  8.412, -51.041, -66.437, -127.093,     -1
-28.879, -14.000, -289.413, -0.121, -730.524, 80.347, -2231.232,     -1
-33.651, -13.000, -167.113, -29.545,  6.665, -9.673, -1262.791,     -1
13.226,  2.000, -154.213, -42.868, -47.873, -220.968, -1167.420,     -1
32.524,  9.000, 503.390, -10.682, -107.722, -323.890, -2818.985,      1
 3.287,  4.000, 21.821,  1.664, 81.755, 12.767, 17.984,      1
25.799, 10.000, 76.036, -2.747, 42.028, 11.002, 65.227,      0
63.910, 34.000, 1191.513, 28.226, 71.847, 93.354, 82.794,      1
167.929, 72.000, 4207.894, -8.962, 511.206, 426.020, 750.760,      1
-26.473, -10.000, 51.698, -48.567, 75.918, 828.060, 574.869,     -1
29.969,  6.000, 337.009,  3.656, -140.387, 1778.529, 714.386,      1
-7.549, -1.000, -104.771, -6.206, 69.988, 310.951, -15.975,      1
-3.064, -2.000, -107.152, -12.318, -314.447, 601.531, 1047.814,      1
42.811, 21.000, 773.591, 17.845, -400.718, -55.286, 129.540,      1
 4.096,  5.000, 33.636,  6.861, -178.278, -398.905, 59.458,      0
-9.139,  0.000, 28.794, -3.335, 39.594, 940.016, 754.930,      1
201.109, 77.000, 4144.398,  2.476, -202.049, -684.888, -333.257,      1
36.321, 16.000, 621.422, 200.849, 189.024, -274.866, -8.419,      1
139.032, 58.000, 1708.214, -14.884, -82.069, 273.162, 368.785,      0
11.767,  2.000, 151.662, -0.146, -20.501, -49.741, -4.798,      0
-40.021, -11.000, -208.388, -92.762, 352.977, -283.932, -136.003,      0
-11.407, -8.000, -195.053,  4.530, -52.867, -1205.728, -510.855,     -1
22.167,  4.000, -188.165, 16.764, 73.857, -460.608, -218.156,      0
-12.340, -7.000, -296.128, -29.618, 122.122, -178.640, -66.830,      0
-0.442, -3.000, -3.938,  2.150, 104.664, -1271.841, -239.682,      1
48.952, 12.000, 121.108, -31.424, -59.124, -218.299, -146.695,      0
-1.252, -1.000, -105.348,  0.068, -32.485, 267.590, 32.988,      0
50.360, 22.000, 878.362, 79.991, 12.047, -433.801, 154.463,      1
11.646,  6.000, 138.407, -1.506, -198.142, -709.856, -77.183,     -1
18.528,  4.000,  4.425, -64.125, 85.970, -1511.219, -157.627,      1
45.875, 23.000, 880.743,  5.102, -53.788, 82.097, -464.128,      1
39.425, 12.000, -69.531, -60.637, -16.515, 41.520, -299.943,     -1
 0.046, -1.000, 29.830,  6.061,  9.659, 120.488, 35.219,     -1
58.371,  8.000, 384.892, 49.758, -80.858, -276.079, 42.869,      0
30.787,  3.000, -73.061, -28.604, -30.607, -264.434, -11.437,     -1
79.621, 15.000, 429.291,  1.193, -7.668, 47.040, 253.300,      1
-94.804, -24.000, -566.037, -14.111, -17.509, 191.699, -247.089,     -1
-95.138, -24.000, -652.808, -37.558, -1.644, 10.939, -48.227,     -1
-73.906, -20.000, -566.767, -1.798, 74.949, -212.371, -218.050,     -1
-71.655, -18.000, -554.032, 43.833, 34.668, 35.880, -255.631,      0
-92.226, -23.000, -575.564, -14.469, 27.671, 197.588, -149.013,     -1
10.091,  3.000, 413.159,  2.254, 104.347, 234.764, 128.252,      1
23.571,  8.000, 89.172, 52.140, 86.589, -233.661, -161.565,     -1
-27.434, -14.000, -328.608, -35.262, 42.578, -104.762, -34.467,     -1
-60.959, -20.000, -308.602, -13.965, 48.212, 543.797, 288.043,      0
-47.422, -16.000, -277.241, -78.077, 675.453, 62.860, -15.426,     -1
-56.332, -21.000, -517.224, -2.617,  5.920, 218.761, 241.214,     -1
40.930, 13.000, 595.292, -29.364, -9.315, -407.625, 89.636,      1
-21.677, -8.000, -313.510, -4.006, -45.397, 10.836, -15.050,     -1
-1.194, -4.000, -100.424, -11.930, 71.796, -70.315,  6.376,      1
-18.687, -13.000, -439.631,  1.283, 148.589, -225.565, -95.991,      1
-40.734, -18.000, -194.952, -51.355, -17.139, 47.900, -12.805,     -1
-6.681, -7.000, -313.161,  6.786, 29.895, 169.766, 120.429,      1
-25.976, -13.000, -277.245, 14.058, 46.783, 764.850, 114.066,     -1
-21.184, -15.000, -312.241, -12.860, -74.438, -422.215, -166.775,     -1
43.233, 16.000, -188.798, -3.253, -22.244, -1861.430, -619.973,      1
44.860, 17.000, 409.761,  0.000, -40.951, -1856.440, -603.386,      1
21.348,  2.000, 15.706,  2.100, -29.445, -14.534, 43.129,      1
10.735,  5.000, -9.405,  7.404, 81.555, -158.298, -1143.555,     -1
-22.109, -8.000, -35.523, -0.844,  7.705, 92.546, -5.294,     -1
179.909, 66.000, 2305.258, 80.357, 732.159, 54.864, 1048.112,      1
11.041,  8.000, -63.087, -31.017, 247.882,  3.668, -118.685,      1
-21.463,  0.000, -86.593, -2.244, -371.778, 669.898, -53.696,     -1
-1.697,  1.000, -287.510, -13.316, 85.215, 54.320, -25.909,      0
10.400,  2.000, -339.827, -7.833, 123.598,  8.172,  1.710,     -1
37.185, 10.000, -30.554, 15.307, -16.378, -103.991, -139.638,      0
69.415, 26.000, 448.548,  4.547,  1.443, -55.551, 23.959,      0
-57.500, -15.000, -251.593, -1.749, 43.362, -27.128, -106.339,     -1
-20.312, 10.000, 397.081,  4.460, -3.281, 1115.130, 350.239,      1
-57.118, -5.000, 48.818, -9.128, 28.215, 919.223, 160.621,     -1
-73.098, -8.000, -3.099, -29.549,  1.535, 951.937, 242.066,     -1
-26.491,  5.000, -94.303, 12.732, -19.211, 1061.295, 199.262,      1
52.348, 11.000, 912.900,  1.832, 92.310, 2451.522, 1168.535,      1
22.214,  4.000, 185.418, 65.639, 512.672, 2253.293, 614.305,      1
81.218, 15.000, 160.675, -3.155, -140.793, 2374.699, 895.288,      1
-4.616,  0.000, 332.532,  1.577, 31.856, 147.906, 191.767,      1
15.722,  8.000, 247.866, 11.256, 51.386, 945.934, 233.200,      1
-103.930, -22.000, -733.905, 27.457,  8.687, -34.384, -1301.580,      1
-92.349, -23.000, -908.463, -9.662, 38.674, 160.677, -320.619,     -1
-70.496, -23.000, -434.492, -1.882, 28.324, 215.198, 76.963,     -1
-53.186, -10.000, -729.521,  0.724, 98.700, -1898.649, -673.592,     -1
10.860,  9.000, 292.386, -52.915, -387.471, 165.219, 71.657,      1
 9.798, -1.000, -4.169,  0.066, -26.481, -20.656, 976.100,      1
-51.559, -9.000, -130.962,  7.487, -296.338, -1140.687, -321.436,     -1
-26.076, -16.000, -576.174, -104.288, 262.903, 16.975, 193.232,      1
 2.971, -10.000, -580.429,  5.167, 104.145, 77.373, 99.180,     -1
-104.302, -29.000, -450.767,  0.736, -147.787, 231.207, 201.158,     -1
-49.837, -18.000, -612.365, -5.116, -86.601, 17.922, 34.807,     -1
-52.379, -15.000, -410.036, -52.280, -96.866, -71.322, -150.794,     -1
-70.341, -18.000, -654.400, -117.363, 624.853, -12.690, -2153.994,     -1
-32.844, -13.000, -26.119, 23.056, -33.677, 98.789, 72.484,     -1
40.026,  1.000,  9.108, 43.553,  6.328, 743.032, 647.645,      1
-11.230, -9.000, 161.817, 33.613, 240.587, 16.191, 1917.151,      1
39.763, 16.000, 516.380,  9.077, -15.948, -276.297, 131.823,      1
39.569,  2.000, 843.852, 12.620, 136.282, 281.710, 1376.535,      1
 6.831, -9.000, -31.117, 11.566, -370.379, 382.199, 424.387,      1
112.242, 32.000, 816.145, -16.011, 648.176, -4376.798, -495.562,     -1
-16.512, -7.000, 253.793,  9.667, -255.593, 660.333, 423.510,     -1
-54.003, -3.000, -901.002, -18.782, -18.057, -42.616, -636.406,     -1
-69.812, -12.000, -1355.339, -66.625, -870.940, 651.019, 297.178,     -1
 0.023,  4.000, -166.543, 18.893, -5.400, 74.207, 45.503,      1
30.789, 26.000, 374.419, -55.564, -43.453, -1160.364, -186.593,      1
39.826, 16.000, 348.366, 108.039, -42.642, -601.251, -99.213,      1
58.551, 14.000, 342.474, -19.031, -26.948, -440.017, -82.726,      0
19.756,  2.000, 90.858, -2.016, 55.005,  4.845, -11.161,     -1
44.420,  7.000, -141.681, -10.861, 47.705, -234.579, 114.761,      0
20.659,  5.000, -177.872, 35.660, -89.808, -355.051, -17.664,     -1
 7.719,  1.000, -678.022, -38.469, 97.463, -424.404, -214.122,      1
-26.186, -14.000, -388.304, -68.533, -218.275, -320.741, -55.792,     -1
-45.197, -15.000, -398.704, -24.927, 82.821, 104.038, -12.875,     -1
-76.464, -25.000, -594.587, -26.628, 347.804, -369.202, -532.295,     -1
-51.594, -18.000, -564.755, 73.221, 365.814, 1399.903, 205.334,     -1
51.842, 10.000, 268.841, 11.899, 39.737, -4965.047, -2370.824,     -1
120.082, 31.000, 1314.070, 297.171, -192.117, -1071.417, -480.415,     -1
30.972,  4.000, 168.765, -38.954,  5.109, 13.533, 533.601,      1
 9.085, -3.000, -117.346, -14.098, 53.801, -109.328, -53.596,      1
 2.346, -4.000, -168.736,  2.462, -33.515, 25.854, 1182.285,      1
59.471, 10.000, 169.168, 17.922, 39.023, 110.739, 599.361,      0
49.478, 17.000, 842.246,  6.503, 38.701, 527.291, 492.126,     -1
12.886,  1.000, -213.710, -2.946, 192.235, -519.831, -1093.811,      1
10.031,  2.000,  0.948, -2.550,  2.927, 96.634, 116.768,      0
180.755, 63.000, 2435.041,  0.118, 143.435, 670.667, 586.062,      1
10.031, -2.000, -1.159, 54.178, 155.729, 342.447, 1239.993,      1
-4.815,  0.000, 137.849, 40.690, -37.516, -1556.735, -745.130,     -1
-76.861, -17.000, -458.589, -1.144, -25.629, 42.946, -48.721,     -1
-18.270, -5.000, -550.864, -13.940, 219.880, -1464.899, -412.605,     -1
-77.576, -19.000, -385.168, -20.890, -53.451, -49.589, 34.038,     -1
-65.410, -14.000, -361.443, -49.616, 236.696, -158.420, -236.346,     -1
17.178, 22.000, -59.637, -31.719, -71.443, -1364.668, -621.836,      1
-8.072,  1.000, -118.916, -73.621, -176.016, -313.955, -164.355,     -1
67.950, 21.000, 474.276, 11.341, 658.382, -960.931, -294.084,      1
-54.388, -12.000, -318.006, -47.608, 130.954, -184.840, -190.367,     -1
55.474, 20.000, 301.599,  9.102, -18.807, 365.947, 309.979,      1
33.343,  6.000, -103.256, 39.231, 171.451, -148.480, 152.293,      1
25.705,  0.000, 108.134, 15.894, -39.027, -128.160, 17.891,      1
 4.404,  1.000, -34.957, 66.720, 154.137, -139.102, -109.887,      0
 8.665,  2.000, 24.933, -30.276, 515.026, -501.575, -128.965,      1
-11.284, -4.000, 215.293,  5.730, 147.490, 463.450, 204.808,     -1
-7.657, -8.000, 97.227, -0.181, -149.403, 17.052, 770.100,      1
-10.884, -5.000, 69.057,  0.401, -73.498, 293.328, 572.857,      1
